File Name,District,Health Center,Drug Name,Date,Transaction Type,Transacting Party,Receipt,Issuance,Adjustment,Stock Balance,Notes,Units,Balanced?,Was
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,5/5/09,Physical Count,BBF,,,,1,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,5/18/09,Issuance,DISP,,1,,0,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,5/18/09,Receipt,DHO,2,,,2,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,5/26/09,Issuance,DISP,,1,,1,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,5/30/09,Physical Count,PSC,,,,1,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,6/22/09,Physical Count,PSC,,,,1,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,6/30/09,Physical Count,Check Point,,,,1,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,7/31/09,Physical Count,PSC,,,,1,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,8/14/09,Issuance,DISP,,1,,0,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,9/10/09,Physical Count,Check Point,,,,0,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,9/10/09,Physical Count,PSC,,,,0,,,,0
Ndasa-11-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ndasa (Mungwi),Fansidar,12/25/09,Physical Count,Check Point,,,,0,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,11/8/09,Issuance,,,1,,11,UNCLEAR UNITS and ARITHMETIC ERROR,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,11/23/09,Issuance,,,1,,10,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,11/30/09,Physical Count,PSC,,,,10,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,12/18/09,Issuance,DISP,,1,,9,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,12/23/09,Physical Count,Check Point,,,,9,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,12/23/09,Receipt,MSL,2,,,11,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,12/31/09,Physical Count,PSC,,,,11,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,1/18/10,Issuance,DISP,,1,,10,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,1/22/10,Receipt,MSL,4,,,14,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,1/27/10,Issuance,DISP,,1,,13,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,1/27/10,Issuance,DISP,,1,,12,UNREADABLE,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,1/31/10,Physical Count,PSC,,,,12,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,1/31/10,Physical Count,MSL,,,,12,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,2/2/10,Issuance,,,1,,11,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,2/12/10,Issuance,DISP,,1,,10,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,2/14/10,Issuance,DISP,,1,,9,,,,0
Ndasa-11-03-2010-Rapid Diagnostic Tests,Mungwi,Ndasa (Mungwi),RDTs,2/28/10,Physical Count,PSC,,,,9,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,9/15/09,Physical Count,BBF,,,,240,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,9/15/09,Physical Count,Check Point,,,,240,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,9/29/09,Adjustment,CHW,,,-30,210,TRANSACTION PARTY NAME UNCLEAR,,CHW Shamala,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,9/30/09,Physical Count,PSC,,,,210,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,10/19/09,Physical Count,Check Point,,,,210,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,10/22/09,Adjustment,CHW,,,30,180,TRANSACTION PARTY NAME UNCLEAR,,CHW Chamala,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,10/19/09,Receipt,MSL,300,,,480,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,10/23/09,Adjustment,CHW,,,30,450,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,10/30/09,Physical Count,PSC,,,,450,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,11/4/09,Issuance,Troom,,30,,420,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,11/30/09,Physical Count,PSC,,,,420,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,12/1/09,Issuance,Troom,,30,,390,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,12/22/09,Physical Count,Check Point,,,,390,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,12/28/09,Adjustment,CHW,,,-30,360,TRANSACTION PARTY NAME UNCLEAR,,Chamala CHW,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,12/22/09,Receipt,MSL,180,,,540,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,12/29/09,Issuance,DOM,,30,,510,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,12/30/09,Physical Count,PSC,,,,510,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,1/3/10,Issuance,CHW,,60,,450,TRANSACTION PARTY NAME UNCLEAR,,Chidane CHW,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,1/5/10,Issuance,CHW,,30,,420,TRANSACTION PARTY NAME UNCLEAR,,CHW Malama,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,1/17/10,Issuance,Troom,,30,,390,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,1/30/10,Physical Count,PSC,,,,390,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,2/6/10,Issuance,Troom,,30,,360,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,2/11/10,Issuance,Troom,,30,,330,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Ngoli (Mungwi),Coartem 6,2/22/10,Issuance,Troom,,30,,300,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-2,Mungwi,Ngoli (Mungwi),Coartem 6,2/28/10,Physical Count,BBF,,,,300,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-2,Mungwi,Ngoli (Mungwi),Coartem 6,2/28/10,Physical Count,PSC,,,,300,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-2,Mungwi,Ngoli (Mungwi),Coartem 6,3/5/10,Issuance,CHW,,30,,270,TRANSACTION PARTY NAME UNCLEAR,,CHW Chitanga,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-2,Mungwi,Ngoli (Mungwi),Coartem 6,3/10/10,Issuance,CHW,,30,,240,TRANSACTION PARTY NAME UNCLEAR,,CHW Chanaca,0
Ngoli-13-03-2010-Artemether Lumefantrine 6s-2,Mungwi,Ngoli (Mungwi),Coartem 6,3/12/10,Issuance,Troom,,30,,210,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,9/15/09,Physical Count,BBF,,,,510,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,9/15/09,Physical Count,Check Point,,,,510,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,10/19/09,Physical Count,Check Point,,,,510,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,10/19/09,Adjustment,CHW,,,-30,480,TRANSACTION PARTY NAME UNCLEAR,,CHW Chamala,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,10/19/09,Receipt,MSL,120,,,600,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,10/23/09,Adjustment,CHW,,,-30,570,TRANSACTION PARTY NAME UNCLEAR,,CHW Malama,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,10/27/09,Issuance,Troom,,30,,540,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,10/30/09,Physical Count,PSC,,,,540,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,12/22/09,Physical Count,Check Point,,,,540,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,12/22/09,Issuance,CHW,,30,,510,TRANSACTION PARTY NAME UNCLEAR,,Chamala CHW,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,12/22/09,Receipt,MSL,30,,,540,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,12/30/09,Physical Count,PSC,,,,540,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,1/3/10,Issuance,CHW,,60,,480,TRANSACTION PARTY NAME UNCLEAR,,Chicama,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,1/5/10,Issuance,CHW,,30,,450,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,1/11/10,Issuance,Tox-Room,,30,,420,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,1/21/10,Issuance,RX-Room,,30,,390,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,1/21/10,Adjustment,Mungwi Boptis,,,-150,240,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,1/31/10,Physical Count,PSC,,,,240,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,2/23/10,Issuance,Troom,,30,,210,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,2/28/10,Physical Count,PSC,,,,210,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 12s,Mungwi,Ngoli (Mungwi),Coartem 12,3/10/10,Issuance,CHW,,30,,180,TRANSACTION PARTY NAME UNCLEAR,,CHW Chamala,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,11/3/09,Physical Count,BBF,,,,450,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,11/30/09,Physical Count,PSC,,,,450,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,12/22/09,Physical Count,Check Point,,,,450,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,12/29/09,Issuance,CHW,,30,,420,UNCLEAR UNITS,,Chamala CHW,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,12/30/09,Physical Count,PSC,,,,420,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,1/5/10,Issuance,CHW,,30,,390,TRANSACTION PARTY NAME UNCLEAR,,CHW Malama,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,1/28/10,Issuance,Troom,,30,,360,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,1/28/10,Issuance,CHW,,30,,330,TRANSACTION PARTY NAME UNCLEAR,,Chamala,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,1/28/10,Issuance,CHW,,30,,300,TRANSACTION PARTY NAME UNCLEAR,,Chidanga,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,1/28/10,Issuance,CHW,,30,,270,UNCLEAR UNITS,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,1/31/10,Physical Count,PSC,,,,270,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,2/28/10,Physical Count,PSC,,,,270,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,3/5/10,Issuance,CHW,,30,,240,TRANSACTION PARTY NAME UNCLEAR,,CHW Mweembe,0
Ngoli-13-03-2010-Artemether Lumefantrine 18s,Mungwi,Ngoli (Mungwi),Coartem 18,3/10/10,Issuance,Chamala,,30,,210,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,,Physical Count,BBF,,,,870,UNREADABLE,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,10/18/09,Issuance,Troom,,30,,840,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,10/19/09,Physical Count,Check Point,,,,840,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,10/20/09,Issuance,CHW,,30,,810,UNCLEAR UNITS,,CHW Chamala,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,10/19/09,Receipt,MSL,420,,,1230,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,10/23/09,Issuance,CHW,,30,,1200,TRANSACTION PARTY NAME UNCLEAR,,CHW Mweembe,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,10/28/09,Issuance,Troom,,30,,1170,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,10/31/09,Physical Count,PSC,,,,1170,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,11/20/09,Issuance,Troom,,30,,1140,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,11/30/09,Physical Count,PSC,,,,1140,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,12/3/09,Issuance,Troom,,30,,1110,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,12/14/09,Issuance,Troom,,30,,1080,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,12/20/09,Issuance,Troom,,30,,1050,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,12/22/09,Physical Count,Check Point,,,,1050,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,12/28/09,Issuance,CHW,,30,,1020,,,Chamala CHW,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,12/30/09,Physical Count,PSC,,,,1020,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,1/3/10,Issuance,CHW,,60,,960,TRANSACTION PARTY NAME UNCLEAR,,Chisansa,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,1/4/10,Issuance,Troom,,30,,930,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,1/5/10,Issuance,CHW,,30,,900,TRANSACTION PARTY NAME UNCLEAR,,CHW Mweembe,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,1/11/10,Issuance,Rx Room,,30,,870,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,1/23/10,Issuance,Rx Room,,30,,840,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-1,Mungwi,Ngoli (Mungwi),Coartem 24,1/24/10,Issuance,CHW,,30,,810,TRANSACTION PARTY NAME UNCLEAR,,Katebusa (CHW),0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-2,Mungwi,Ngoli (Mungwi),Coartem 24,1/24/10,Physical Count,BBF,,,,810,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-2,Mungwi,Ngoli (Mungwi),Coartem 24,1/24/10,Adjustment,Mungwi Bais,,,-300,510,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-2,Mungwi,Ngoli (Mungwi),Coartem 24,1/31/10,Physical Count,PSC,,,,510,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-2,Mungwi,Ngoli (Mungwi),Coartem 24,2/6/10,Issuance,Troom,,30,,480,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-2,Mungwi,Ngoli (Mungwi),Coartem 24,2/12/10,Issuance,Troom,,30,,450,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-2,Mungwi,Ngoli (Mungwi),Coartem 24,2/18/10,Issuance,Troom,,30,,420,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-2,Mungwi,Ngoli (Mungwi),Coartem 24,2/28/10,Issuance,RX-Room,,30,,390,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-2,Mungwi,Ngoli (Mungwi),Coartem 24,2/28/10,Physical Count,PSC,,,,390,,,,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-2,Mungwi,Ngoli (Mungwi),Coartem 24,3/5/10,Issuance,CHW,,30,,360,TRANSACTION PARTY NAME UNCLEAR,,CHW Mweembe,0
Ngoli-13-03-2010-Artemether Lumefantrine 24s-2,Mungwi,Ngoli (Mungwi),Coartem 24,3/10/10,Issuance,CHW,,30,,330,TRANSACTION PARTY NAME UNCLEAR,,CHW Chamala,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,5/19/09,Receipt,MSL,2,,,2,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,5/26/09,Issuance,Troom,,1,,1,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,5/31/09,Physical Count,PSC,,,,1,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,6/24/09,Physical Count,Check Point,,,,1,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,6/30/09,Physical Count,PSC,,,,1,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,7/29/09,Physical Count,Check Point,,,,1,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,7/29/09,Receipt,DHO,1,,,2,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,7/29/09,Issuance,Troom,,1,,1,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,7/30/09,Physical Count,PSC,,,,1,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,8/12/09,Issuance,Troom,,1,,0,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,9/15/09,Physical Count,Check Point,,,,0,,,,0
Ngoli-13-03-2010-Sulfadoxine Pyrimethamine,Mungwi,Ngoli (Mungwi),Fansidar,12/22/09,Physical Count,Check Point,,,,0,,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,12/22/09,Physical Count,BBF,,,,5,UNCLEAR UNITS,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,12/22/09,Physical Count,Check Point,,,,5,,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,12/22/09,Receipt,MSL,8,,,13,,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,12/30/09,Physical Count,PSC,,,,13,,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,1/1/10,Issuance,Troom,,2,,11,,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,1/23/10,Issuance,Troom,,3,,8,,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,1/30/10,Physical Count,PSC,,,,8,,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,2/19/10,Issuance,Chitanga CHW,,-1,,7,TRANSACTION PARTY NAME UNCLEAR,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,2/19/10,Adjustment,Chitanga CHW,,,-1,7,UNCLEAR UNITS and ARITHMETIC ERROR,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,2/28/10,Physical Count,PSC,,,,7,,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,3/1/10,Issuance,,,2,,5,,,,0
Ngoli-13-03-2010-Rapid Diagnostic Tests,Mungwi,Ngoli (Mungwi),RDTs,5/1/10,Issuance,CHW Chitanga,,1,,4,TRANSACTION PARTY NAME UNCLEAR,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,12/22/09,Physical Count,BBF,,,,0,,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,12/22/09,Physical Count,Check Point,,,,0,,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,12/22/09,Receipt,MSL,540,,,540,,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,12/24/09,Issuance,OPD,,30,,510,,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,12/31/09,Physical Count,PSC,,,,510,,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,1/6/10,Issuance,DISP,,30,,480,,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,1/2/10,Issuance,DISP,,30,,450,UNCLEAR UNITS,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,1/3/10,Issuance,DISP,,30,,420,UNCLEAR UNITS,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,1/5/10,Issuance,DISP,,30,,390,,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,1/7/10,Issuance,DISP,,30,,360,,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,1/9/10,Issuance,DISP,,30,,330,,,,0
Nseluka-13-03-2010-Artemether Lumefantrine 6s-1,Mungwi,Nseluka (Mungwi),Coartem 6,1/11/10,Issuance,DISP,,30,,300,,,,0
