file_name,district,facility,drug_name,date,transaction_type,transacting_party,receipt,issuance,adjustment,stock_balance,units
Lungo Mukuta RHC-24-03-10-Coartem 6 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 6,5/31/09,Physical Count,PSC,NA,NA,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 6 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 6,6/7/09,Issuance,,NA,30,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 6 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 6,6/16/09,Receipt,,30,NA,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 6 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 6,6/30/09,Physical Count,PSC,NA,NA,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 6 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 6,7/17/09,Physical Count,,NA,NA,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 6 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 6,7/31/09,Physical Count,PSC,NA,NA,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 6 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 6,8/20/09,Receipt,,60,NA,NA,120,
Lungo Mukuta RHC-24-03-10-Coartem 6 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 6,8/27/09,Issuance,,NA,30,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 6 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 6,8/31/09,Physical Count,PSC,NA,NA,NA,90,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,9/9/09,Issuance,,NA,30,NA,60,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,9/30/09,Physical Count,PSC,NA,NA,NA,60,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,10/11/09,Issuance,,NA,30,NA,30,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,10/23/09,Issuance,,NA,30,NA,0,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,10/31/09,Physical Count,PSC,NA,NA,NA,0,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,11/8/09,Receipt,,60,NA,NA,60,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,11/10/09,Issuance,,NA,30,NA,30,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,11/24/09,Issuance,,NA,30,NA,0,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,11/30/09,Physical Count,PSC,NA,NA,NA,0,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,12/20/09,Receipt,,300,NA,NA,300,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,12/20/09,Issuance,,NA,30,NA,270,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,12/31/09,Physical Count,PSC,NA,NA,NA,270,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,1/16/10,Issuance,,NA,30,NA,240,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,1/21/10,Issuance,,NA,30,NA,210,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,1/31/10,Physical Count,PSC,NA,NA,NA,210,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,2/3/10,Issuance,,NA,30,NA,180,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,2/20/10,Issuance,,NA,30,NA,150,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,2/28/10,Physical Count,PSC,NA,NA,NA,150,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,3/6/10,Receipt,,60,NA,NA,210,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,3/7/10,Issuance,,NA,30,NA,180,
Lungo Mukuta-24-03-10-Coartem 6 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 6,3/10/10,Issuance,,NA,30,NA,150,
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Physical Count,,NA,NA,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Issuance,,NA,30,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Receipt,,60,NA,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Physical Count,,NA,NA,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Issuance,,NA,30,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Receipt,,30,NA,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Issuance,,NA,30,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Physical Count,PSC,NA,NA,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Issuance,,NA,30,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Physical Count,PSC,NA,NA,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Issuance,,NA,30,NA,30,Doses
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Receipt,,30,NA,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Issuance,,NA,30,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Physical Count,,NA,NA,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Receipt,,30,NA,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Issuance,,NA,30,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Physical Count,PSC,NA,NA,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Receipt,,30,NA,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 12 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 12,,Issuance,,NA,30,NA,30,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,11/4/09,Physical Count,PSC,NA,NA,NA,30,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,11/9/09,Receipt,,30,NA,NA,60,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,11/10/09,Issuance,,NA,30,NA,30,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,11/30/09,Physical Count,PSC,NA,NA,NA,30,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,12/2/09,Issuance,,NA,30,NA,0,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,12/20/09,Receipt,,300,NA,NA,300,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,12/20/09,Issuance,,NA,30,NA,270,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,12/30/09,Physical Count,,NA,NA,NA,270,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,1/3/10,Issuance,,NA,30,NA,240,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,1/11/10,Issuance,,NA,30,NA,210,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,1/24/10,Issuance,,NA,30,NA,180,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,1/31/10,Physical Count,PSC,NA,NA,NA,180,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,2/8/10,Issuance,,NA,30,NA,150,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,2/28/10,Issuance,,NA,30,NA,120,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,2/21/10,Physical Count,PSC,NA,NA,NA,120,
Lungo mukuta RHC-24-03-10-Coartem12 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 12,3/1/10,Receipt,,9,NA,NA,210,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,3/31/09,Physical Count,PSC,NA,NA,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,4/17/09,Receipt,,60,NA,NA,180,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,4/17/09,Receipt,,30,NA,NA,210,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,4/30/09,Physical Count,PSC,NA,NA,NA,210,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,5/1/09,Issuance,,NA,30,NA,180,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,5/2/09,Issuance,,NA,30,NA,150,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,5/19/09,Issuance,,NA,30,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,5/27/09,Issuance,,NA,30,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,5/31/09,Physical Count,PSC,NA,NA,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,6/9/09,Issuance,,NA,30,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,6/16/09,Receipt,,60,NA,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,6/30/09,Physical Count,PSC,NA,NA,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,7/14/09,Physical Count,,NA,NA,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,7/22/09,Physical Count,,NA,NA,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,7/31/09,Physical Count,PSC,NA,NA,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 18,8/19/09,Receipt,,90,NA,NA,150,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,,Physical Count,PSC,NA,NA,NA,150,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,8/22/09,Issuance,,NA,30,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,8/30/09,Issuance,,NA,30,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,8/31/09,Physical Count,PSC,NA,NA,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,9/23/09,Issuance,,NA,30,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,9/26/09,Issuance,,NA,30,NA,0,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,9/29/09,Receipt,,30,NA,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,9/30/09,Physical Count,PSC,NA,NA,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,9/9/09,Receipt,,120,NA,NA,150,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,9/13/09,Issuance,,NA,30,NA,120,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,10/31/09,Physical Count,PSC,NA,NA,NA,120,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,11/4/09,Issuance,,NA,30,NA,90,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,11/8/09,Receipt,,30,NA,NA,120,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,11/9/09,Issuance,,NA,30,NA,90,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,11/20/09,Issuance,,NA,30,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,11/24/09,Issuance,,NA,30,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,11/30/09,Physical Count,PSC,NA,NA,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,12/6/09,Issuance,,NA,30,NA,0,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,12/20/09,Receipt,,270,NA,NA,270,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,12/20/09,Issuance,,NA,30,NA,240,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,12/31/09,Physical Count,PSC,NA,NA,NA,240,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,1/1/10,Issuance,,NA,30,NA,210,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,1/10/10,Issuance,,NA,30,NA,180,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,1/21/10,Issuance,,NA,30,NA,150,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,1/31/10,Physical Count,PSC,NA,NA,NA,150,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,2/2/10,Issuance,,NA,30,NA,120,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 18,,Issuance,,NA,30,NA,90,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 18,2/28/10,Physical Count,PSC,NA,NA,NA,90,
Lungo Mukuta RHC-24-03-10-Coartem 18 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 18,3/6/10,Receipt,,90,NA,NA,180,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,3/30/09,Physical Count,PSC,NA,NA,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,4/4/09,Issuance,,NA,30,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,4/4/09,Receipt,,150,NA,NA,210,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,4/9/09,Issuance,,NA,30,NA,180,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,4/12/09,Issuance,,NA,30,NA,150,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,4/20/09,Issuance,,NA,30,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,4/27/09,Receipt,,60,NA,NA,180,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,4/27/09,Receipt,,30,NA,NA,210,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,4/30/09,Physical Count,PSC,NA,NA,NA,210,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,5/5/09,Issuance,,NA,30,NA,180,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,5/11/09,Issuance,,NA,30,NA,150,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,5/12/09,Issuance,,NA,30,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,5/20/09,Issuance,,NA,30,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,5/29/09,Issuance,,NA,30,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,5/31/09,Physical Count,PSC,NA,NA,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-1,Milenge,Lungo Mukuta (Milenge),Coartem 24,6/12/09,Issuance,,NA,30,NA,30,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,,Issuance,,NA,30,NA,0,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,,Receipt,,120,NA,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,7/3/09,Physical Count,PSC,NA,NA,NA,120,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,7/3/09,Issuance,,NA,30,NA,90,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,7/11/09,Issuance,,NA,30,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,7/31/09,Physical Count,PSC,NA,NA,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,8/10/09,Issuance,,NA,30,NA,30,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,8/13/09,Issuance,,NA,30,NA,NA,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,8/19/09,Receipt,,60,NA,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,8/19/09,Physical Count,,NA,NA,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,8/20/09,Receipt,,30,NA,NA,90,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,8/20/09,Issuance,,NA,30,NA,60,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,8/26/09,Issuance,,NA,30,NA,30,Doses
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,8/31/09,Physical Count,,NA,NA,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,,Receipt,,150,NA,NA,180,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,9/30/09,Issuance,,NA,30,NA,150,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,9/30/09,Physical Count,PSC,NA,NA,NA,150,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,,Issuance,,NA,30,NA,120,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,,Receipt,,30,NA,NA,150,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,,Issuance,,NA,30,NA,120,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,,Issuance,,NA,30,NA,90,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,,Physical Count,PSC,NA,NA,NA,90,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-2,Milenge,Lungo Mukuta (Milenge),Coartem 24,,Issuance,,NA,30,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,11/8/09,Receipt,,60,NA,NA,120,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,11/10/09,Issuance,,NA,30,NA,90,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,11/25/09,Issuance,,NA,30,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,11/27/09,Receipt,,30,NA,NA,90,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,11/30/09,Physical Count,PSC,NA,NA,NA,90,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,12/4/09,Issuance,,NA,30,NA,60,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,12/14/09,Issuance,,NA,30,NA,30,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,12/18/09,Issuance,,NA,30,NA,0,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,12/20/09,Receipt,,300,NA,NA,300,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,12/31/09,Physical Count,PSC,NA,NA,NA,300,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,1/6/10,Issuance,,NA,30,NA,270,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,1/9/10,Issuance,,NA,30,NA,240,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,1/17/10,Issuance,,NA,30,NA,210,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,1/24/10,Issuance,,NA,30,NA,180,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,1/31/10,Physical Count,PSC,NA,NA,NA,180,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-3,Milenge,Lungo Mukuta (Milenge),Coartem 24,2/1/10,Issuance,,NA,30,NA,150,
Lungo Mukuta RHC-24-03-10-Coartem 24 Tabs-4,Milenge,Lungo Mukuta (Milenge),Coartem 24,2/3/10,Issuance,,NA,30,NA,120,
